X,Y,AGEB
-96.7014096911621,16.9359521798451,2056500060122
-96.701437510411,16.9358413101036,2056500060122
-96.7014884803026,16.9356237700305,2056500060122
-96.7015560503846,16.9352717999519,2056500060122
-96.7015761396133,16.9351688496764,2056500060122
-96.7016637104029,16.9347144603522,2056500060122
-96.7016721498587,16.9346620303214,2056500060122
-96.7018072803097,16.9338236002277,2056500060122
-96.7008826303227,16.9333479699493,2056500060122
-96.7010602501378,16.9326453100795,2056500060122
-96.700165350157,16.9323925696097,2056500060122
-96.700374849911,16.9316643695767,2056500060122
-96.7004674896365,16.9313221103694,2056500060122
-96.7005601700173,16.9309796603937,2056500060122
-96.7007296202978,16.9303757798764,2056500060122
-96.7007645497634,16.9301974298287,2056500060122
-96.7010129804132,16.930274889976,2056500060122
-96.7010949101932,16.930248750251,2056500060122
-96.7011965497632,16.9302201404368,2056500060122
-96.7013128502875,16.9301642899314,2056500060122
-96.7014630296058,16.9301184197215,2056500060122
-96.7016610801222,16.9300321800561,2056500060122
-96.7017507404174,16.9294901199474,2056500060122
-96.702232139573,16.9296082598323,2056500060122
-96.7023807196857,16.9296473798248,2056500060122
-96.7025297997728,16.9296837200968,2056500060122
-96.7027269102817,16.9297862902761,2056500060122
-96.7031568299923,16.9300665996476,2056500060122
-96.7032257495736,16.9301630301348,2056500060122
-96.703315249649,16.9302409100121,2056500060122
-96.7035464295698,16.9303481701463,2056500060122
-96.703624149877,16.9303259999569,2056500060122
-96.7037260796629,16.9302774198109,2056500060122
-96.7038975796702,16.9312819398888,2056500060122
-96.7039998896905,16.9319029702366,2056500060122
-96.7044579499964,16.9345548202817,2056500060122
-96.7045312801528,16.9350084798761,2056500060122
-96.7046637403316,16.9357648902369,2056500060122
-96.7051051100357,16.9382804896193,2056500060122
-96.7052060297316,16.9389575998201,2056500060122
-96.7053881101102,16.9399812498218,2056500060122
-96.7053047272478,16.9398840390738,2056500060122
-96.7051653695314,16.9397215701747,2056500060122
-96.7037341098728,16.9391907800227,2056500060122
-96.7033277699787,16.9390259501656,2056500060122
-96.7029089801928,16.9388617702756,2056500060122
-96.7025091796644,16.9387068799635,2056500060122
-96.7020845695873,16.9385434599648,2056500060122
-96.7016753497773,16.9383790895645,2056500060122
-96.6984434897859,16.936929140421,2056500060137
-96.6982199500614,16.936812370004,2056500060137
-96.6977177997896,16.9365645796704,2056500060137
-96.6973794503907,16.936412800223,2056500060137
-96.6969722800413,16.9362392795661,2056500060137
-96.6965778598506,16.9360594897825,2056500060137
-96.6967469403741,16.9351934803394,2056500060137
-96.6970026498408,16.9342172297254,2056500060137
-96.6968032497819,16.9341433799255,2056500060137
-96.6966033998364,16.9340670795666,2056500060137
-96.6967357797726,16.9334959202729,2056500060137
-96.696824719717,16.9330394797555,2056500060137
-96.6971306296158,16.9315822504124,2056500060137
-96.6972658495962,16.9309381703878,2056500060137
-96.6975923500343,16.9309837095553,2056500060137
-96.6976243504631,16.9305721195645,2056500060137
-96.6976514198934,16.9299465498985,2056500060137
-96.6975633803621,16.9299856901523,2056500060137
-96.6975246500734,16.9300029199422,2056500060137
-96.697323980411,16.9299734197854,2056500060137
-96.697266800245,16.9299650195717,2056500060137
-96.6972572295416,16.9299635099968,2056500060137
-96.697047119763,16.9299303502908,2056500060137
-96.697183880141,16.9295124598473,2056500060137
-96.6973853501114,16.9288134301718,2056500060137
-96.6984893802516,16.9291606898952,2056500060137
-96.6986262598157,16.9292036803413,2056500060137
-96.6990916604467,16.9292601102031,2056500060137
-96.6994861202819,16.9292872496634,2056500060137
-96.6995707501284,16.9292933399498,2056500060137
-96.7001075802347,16.9293156198024,2056500060137
-96.7002454202313,16.9293191800632,2056500060137
-96.7008391101381,16.929340829628,2056500060137
-96.7010148499607,16.9293426603487,2056500060137
-96.7012982496793,16.9293734198118,2056500060137
-96.7015666800889,16.9294105695612,2056500060137
-96.7017507404174,16.9294901199474,2056500060137
-96.7016610801222,16.9300321800561,2056500060137
-96.7014630296058,16.9301184197215,2056500060137
-96.7013128502875,16.9301642899314,2056500060137
-96.7011965497632,16.9302201404368,2056500060137
-96.7010949101932,16.930248750251,2056500060137
-96.7010129804132,16.930274889976,2056500060137
-96.7007645497634,16.9301974298287,2056500060137
-96.7007296202978,16.9303757798764,2056500060137
-96.7005601700173,16.9309796603937,2056500060137
-96.7004674896365,16.9313221103694,2056500060137
-96.700374849911,16.9316643695767,2056500060137
-96.700165350157,16.9323925696097,2056500060137
-96.7010602501378,16.9326453100795,2056500060137
-96.7008826303227,16.9333479699493,2056500060137
-96.7018072803097,16.9338236002277,2056500060137
-96.7016721498587,16.9346620303214,2056500060137
-96.7016637104029,16.9347144603522,2056500060137
-96.7015761396133,16.9351688496764,2056500060137
-96.7015560503846,16.9352717999519,2056500060137
-96.7014884803026,16.9356237700305,2056500060137
-96.701437510411,16.9358413101036,2056500060137
-96.7014096911621,16.9359521798451,2056500060137
-96.7013242904711,16.9362925395705,2056500060137
-96.7012311502664,16.9368359197951,2056500060137
-96.7011070895457,16.9373971499408,2056500060137
-96.7009618198934,16.9380544204179,2056500060137
-96.7005561696866,16.93787500011,2056500060137
-96.7002523701934,16.9377360199417,2056500060137
-96.6999071802202,16.937592169975,2056500060137
-96.6992410803813,16.9372885203459,2056500060137
-96.6988366602293,16.9371025499467,2056500060137
-96.6984434897859,16.936929140421,2056500060137
-96.6962837403315,16.9359296902127,2056500060141
-96.6958478796653,16.9357375403276,2056500060141
-96.6954688200377,16.9355749697831,2056500060141
-96.695031490006,16.9353954903283,2056500060141
-96.6943994203711,16.9351052003727,2056500060141
-96.6935526899524,16.9347236803242,2056500060141
-96.6930297498371,16.934481079994,2056500060141
-96.6927502802708,16.9343626599958,2056500060141
-96.6923807703846,16.9341969201257,2056500060141
-96.6920531203831,16.9340553700913,2056500060141
-96.6915749201291,16.933855430372,2056500060141
-96.6923425802436,16.9318608297316,2056500060141
-96.6926941196556,16.9321141197624,2056500060141
-96.6928864504426,16.9322636803647,2056500060141
-96.6930793203999,16.9311506000555,2056500060141
-96.6932691799207,16.9300548898256,2056500060141
-96.6933338899132,16.9300026203264,2056500060141
-96.6938921200341,16.9300052201353,2056500060141
-96.6942074499007,16.9300026302201,2056500060141
-96.6940695696526,16.9295684198929,2056500060141
-96.6940404603113,16.9295032602671,2056500060141
-96.6941473102347,16.9294626596877,2056500060141
-96.6948571496938,16.9279777095447,2056500060141
-96.6952517504041,16.9280702296328,2056500060141
-96.6952962795671,16.9280777997378,2056500060141
-96.6957364600577,16.9281712501593,2056500060141
-96.6960384498601,16.9282867098869,2056500060141
-96.6961176502579,16.9283184904049,2056500060141
-96.6965320904214,16.9284873397651,2056500060141
-96.6969724504151,16.928658310452,2056500060141
-96.6973853501114,16.9288134301718,2056500060141
-96.697183880141,16.9295124598473,2056500060141
-96.697047119763,16.9299303502908,2056500060141
-96.6972572295416,16.9299635099968,2056500060141
-96.697266800245,16.9299650195717,2056500060141
-96.697323980411,16.9299734197854,2056500060141
-96.6975246500734,16.9300029199422,2056500060141
-96.6975633803621,16.9299856901523,2056500060141
-96.6976514198934,16.9299465498985,2056500060141
-96.6976243504631,16.9305721195645,2056500060141
-96.6975923500343,16.9309837095553,2056500060141
-96.6972658495962,16.9309381703878,2056500060141
-96.6971306296158,16.9315822504124,2056500060141
-96.696824719717,16.9330394797555,2056500060141
-96.6967357797726,16.9334959202729,2056500060141
-96.6966033998364,16.9340670795666,2056500060141
-96.6968032497819,16.9341433799255,2056500060141
-96.6970026498408,16.9342172297254,2056500060141
-96.6967469403741,16.9351934803394,2056500060141
-96.6965778598506,16.9360594897825,2056500060141
-96.6962837403315,16.9359296902127,2056500060141
-96.685864120426,16.9313116602892,2056500060156
-96.6860709402899,16.9304658496719,2056500060156
-96.686329740162,16.929359860003,2056500060156
-96.6859457495868,16.9292713500247,2056500060156
-96.6855608897183,16.9291692899905,2056500060156
-96.6854799696876,16.9291478496251,2056500060156
-96.6851150003475,16.9290508798964,2056500060156
-96.6850185399289,16.9290149701149,2056500060156
-96.6846090501303,16.9288613102342,2056500060156
-96.6841314497222,16.9287079802455,2056500060156
-96.6843623699567,16.9276144902382,2056500060156
-96.6845645802864,16.9276625099634,2056500060156
-96.6848014003802,16.9276681702759,2056500060156
-96.6850406800687,16.9276328500224,2056500060156
-96.6853231104396,16.9276363399949,2056500060156
-96.6856866599791,16.9277421102504,2056500060156
-96.6857124303828,16.9277071699961,2056500060156
-96.68580900003,16.9276806497795,2056500060156
-96.6858514200455,16.927669119649,2056500060156
-96.6862520002296,16.927847570051,2056500060156
-96.6867095698156,16.9279203204267,2056500060156
-96.6867593996278,16.9279545699541,2056500060156
-96.6871163098262,16.9281236903148,2056500060156
-96.6871467999806,16.9281393203168,2056500060156
-96.6871977697959,16.9280263701038,2056500060156
-96.687538909602,16.9280350600972,2056500060156
-96.6876637696483,16.9280382602616,2056500060156
-96.6877542195632,16.9281445201153,2056500060156
-96.6878784503687,16.9282063103185,2056500060156
-96.6887036603485,16.928246490208,2056500060156
-96.689127649608,16.9280680499683,2056500060156
-96.689467859699,16.9279367803362,2056500060156
-96.6895912902512,16.9279232602923,2056500060156
-96.6897634197989,16.9279018497788,2056500060156
-96.6900714201061,16.9278834896658,2056500060156
-96.6902399797054,16.9278734496571,2056500060156
-96.6905178802274,16.9278664197587,2056500060156
-96.6909607400991,16.927871459917,2056500060156
-96.6911127402514,16.9279471500957,2056500060156
-96.6914441102888,16.9281121203493,2056500060156
-96.6917989103087,16.9283916899059,2056500060156
-96.6921449396633,16.9286655799283,2056500060156
-96.692256750326,16.928736939913,2056500060156
-96.6925309801566,16.9289583197067,2056500060156
-96.6926188800637,16.9290795103926,2056500060156
-96.6928972499933,16.9292333395639,2056500060156
-96.6933242004382,16.9293202595677,2056500060156
-96.6934174204408,16.9293289997618,2056500060156
-96.6936911699465,16.9295026499299,2056500060156
-96.6940404603113,16.9295032602671,2056500060156
-96.6940695696526,16.9295684198929,2056500060156
-96.6942074499007,16.9300026302201,2056500060156
-96.6938921200341,16.9300052201353,2056500060156
-96.6933338899132,16.9300026203264,2056500060156
-96.6932691799207,16.9300548898256,2056500060156
-96.6930793203999,16.9311506000555,2056500060156
-96.6928864504426,16.9322636803647,2056500060156
-96.6926941196556,16.9321141197624,2056500060156
-96.6923425802436,16.9318608297316,2056500060156
-96.6915749201291,16.933855430372,2056500060156
-96.6911590796968,16.9336408202306,2056500060156
-96.6909754301893,16.9335615200675,2056500060156
-96.6907064197614,16.9334453695996,2056500060156
-96.6903532903103,16.9332965396254,2056500060156
-96.6899553500156,16.9331318595728,2056500060156
-96.6895067696579,16.9329417996348,2056500060156
-96.68925852022,16.932838149974,2056500060156
-96.6889356199843,16.9326897497103,2056500060156
-96.688690580397,16.932590179781,2056500060156
-96.6882914495435,16.9324069199123,2056500060156
-96.6878935099225,16.9322233103789,2056500060156
-96.6875386503188,16.9320675103735,2056500060156
-96.6872826198761,16.9319525502866,2056500060156
-96.6867875104531,16.931718169934,2056500060156
-96.686331109877,16.9315088298063,2056500060156
-96.685864120426,16.9313116602892,2056500060156
-96.702232139573,16.9296082598323,2056500060160
-96.7017507404174,16.9294901199474,2056500060160
-96.7015666800889,16.9294105695612,2056500060160
-96.7012982496793,16.9293734198118,2056500060160
-96.7010148499607,16.9293426603487,2056500060160
-96.7008391101381,16.929340829628,2056500060160
-96.7002454202313,16.9293191800632,2056500060160
-96.7001075802347,16.9293156198024,2056500060160
-96.6995707501284,16.9292933399498,2056500060160
-96.6994861202819,16.9292872496634,2056500060160
-96.6990916604467,16.9292601102031,2056500060160
-96.6986262598157,16.9292036803413,2056500060160
-96.6984893802516,16.9291606898952,2056500060160
-96.6973853501114,16.9288134301718,2056500060160
-96.6969724504151,16.928658310452,2056500060160
-96.6965320904214,16.9284873397651,2056500060160
-96.6961176502579,16.9283184904049,2056500060160
-96.6960384498601,16.9282867098869,2056500060160
-96.6957364600577,16.9281712501593,2056500060160
-96.6952962795671,16.9280777997378,2056500060160
-96.6955502596577,16.927040339889,2056500060160
-96.6951470297394,16.9271341795903,2056500060160
-96.6947794599792,16.927155379652,2056500060160
-96.6943640200384,16.9271750296755,2056500060160
-96.6939449800353,16.9272087203878,2056500060160
-96.6939417102841,16.9264573403547,2056500060160
-96.6943131403496,16.9263323798783,2056500060160
-96.6944437594419,16.9262799094564,2056500060160
-96.6946927202233,16.9261798898712,2056500060160
-96.694866149853,16.926114719895,2056500060160
-96.6956897678281,16.9257976164556,2056500060160
-96.6957143402373,16.9257881504292,2056500060160
-96.6961083801584,16.925636259714,2056500060160
-96.6967304199776,16.9253964799647,2056500060160
-96.6967362603952,16.9253942302228,2056500060160
-96.6967421096621,16.9253919699569,2056500060160
-96.6971582296064,16.9252129202667,2056500060160
-96.6975265999152,16.9250473700388,2056500060160
-96.6977046804066,16.9249673398946,2056500060160
-96.6984939104363,16.9245835996141,2056500060160
-96.6989108500908,16.9242256854682,2056500060160
-96.6989944498924,16.9241449996524,2056500060160
-96.6995426896935,16.9246170404959,2056500060160
-96.6999940602147,16.92500565034,2056500060160
-96.7002624899873,16.9252367497345,2056500060160
-96.7008271398815,16.9257229100587,2056500060160
-96.7017073401978,16.9264807095656,2056500060160
-96.7024788802063,16.9271436296201,2056500060160
-96.7030358243461,16.9276221697942,2056500060160
-96.7031542198519,16.927837889716,2056500060160
-96.7032656399926,16.9280409202486,2056500060160
-96.7033807697327,16.9288843795629,2056500060160
-96.7035448693212,16.9298749104558,2056500060160
-96.7037260796629,16.9302774198109,2056500060160
-96.703624149877,16.9303259999569,2056500060160
-96.7035464295698,16.9303481701463,2056500060160
-96.703315249649,16.9302409100121,2056500060160
-96.7032257495736,16.9301630301348,2056500060160
-96.7031568299923,16.9300665996476,2056500060160
-96.7027269102817,16.9297862902761,2056500060160
-96.7025297997728,16.9296837200968,2056500060160
-96.7023807196857,16.9296473798248,2056500060160
-96.702232139573,16.9296082598323,2056500060160
-96.6847927799903,16.9308378601476,2056500060207
-96.6847439200125,16.9308191496551,2056500060207
-96.6837870602067,16.930561719685,2056500060207
-96.6831841645934,16.9304458599089,2056500060207
-96.6828023999958,16.9303434803492,2056500060207
-96.6828217801712,16.9298919995733,2056500060207
-96.6828567796968,16.9293961698871,2056500060207
-96.6828995448016,16.9294010802831,2056500060207
-96.6827957443836,16.9271604501755,2056500060207
-96.68339321982,16.9272687500499,2056500060207
-96.6835392902527,16.927333660228,2056500060207
-96.6835869704535,16.9273548498921,2056500060207
-96.6838190501439,16.9273758603535,2056500060207
-96.6839326001658,16.9274636600576,2056500060207
-96.6841991502083,16.9274852500232,2056500060207
-96.6843623699567,16.9276144902382,2056500060207
-96.6841314497222,16.9287079802455,2056500060207
-96.6846090501303,16.9288613102342,2056500060207
-96.6850185399289,16.9290149701149,2056500060207
-96.6851150003475,16.9290508798964,2056500060207
-96.6854799696876,16.9291478496251,2056500060207
-96.6855608897183,16.9291692899905,2056500060207
-96.6859457495868,16.9292713500247,2056500060207
-96.686329740162,16.929359860003,2056500060207
-96.6860709402899,16.9304658496719,2056500060207
-96.685864120426,16.9313116602892,2056500060207
-96.6851815102598,16.930986719817,2056500060207
-96.6847927799903,16.9308378601476,2056500060207
-96.6843623699567,16.9276144902382,2056500060211
-96.6841991502083,16.9274852500232,2056500060211
-96.6839326001658,16.9274636600576,2056500060211
-96.6838190501439,16.9273758603535,2056500060211
-96.6835869704535,16.9273548498921,2056500060211
-96.6835392902527,16.927333660228,2056500060211
-96.68339321982,16.9272687500499,2056500060211
-96.6827957443836,16.9271604501755,2056500060211
-96.6829309500569,16.9265585402438,2056500060211
-96.6833610497267,16.9265758201115,2056500060211
-96.683685224434,16.9265888406002,2056500060211
-96.6840047400538,16.9265855702253,2056500060211
-96.6843600198641,16.9265819453413,2056500060211
-96.6858583204434,16.926419620366,2056500060211
-96.6859046000246,16.926418749889,2056500060211
-96.6859112902501,16.9262554551364,2056500060211
-96.6862537797758,16.9261910904151,2056500060211
-96.6866416100405,16.926124515539,2056500060211
-96.6871213299177,16.9260323103814,2056500060211
-96.6875849802165,16.9259408004555,2056500060211
-96.688193719774,16.9257821395947,2056500060211
-96.6885783802557,16.9257414204209,2056500060211
-96.6890684246245,16.9256979803878,2056500060211
-96.6892874800025,16.9256757998709,2056500060211
-96.6893096598602,16.9255854896759,2056500060211
-96.6894520300343,16.925623339795,2056500060211
-96.6897403199244,16.9256973696397,2056500060211
-96.6901608804275,16.9258163400251,2056500060211
-96.6905914199438,16.9259515801408,2056500060211
-96.6910747404031,16.9260864903206,2056500060211
-96.6913322295779,16.9261705199651,2056500060211
-96.6913848302247,16.9261973696611,2056500060211
-96.6917742547675,16.9263904297264,2056500060211
-96.6922034195398,16.926615430305,2056500060211
-96.6926939301847,16.9268736549824,2056500060211
-96.6931076800233,16.9270525801669,2056500060211
-96.6934882798208,16.9271560004265,2056500060211
-96.6936790246045,16.9271856904779,2056500060211
-96.6939449800353,16.9272087203878,2056500060211
-96.6943640200384,16.9271750296755,2056500060211
-96.6947794599792,16.927155379652,2056500060211
-96.6951470297394,16.9271341795903,2056500060211
-96.6955502596577,16.927040339889,2056500060211
-96.6952962795671,16.9280777997378,2056500060211
-96.6952517504041,16.9280702296328,2056500060211
-96.6948571496938,16.9279777095447,2056500060211
-96.6941473102347,16.9294626596877,2056500060211
-96.6940404603113,16.9295032602671,2056500060211
-96.6936911699465,16.9295026499299,2056500060211
-96.6934174204408,16.9293289997618,2056500060211
-96.6933242004382,16.9293202595677,2056500060211
-96.6928972499933,16.9292333395639,2056500060211
-96.6926188800637,16.9290795103926,2056500060211
-96.6925309801566,16.9289583197067,2056500060211
-96.692256750326,16.928736939913,2056500060211
-96.6921449396633,16.9286655799283,2056500060211
-96.6917989103087,16.9283916899059,2056500060211
-96.6914441102888,16.9281121203493,2056500060211
-96.6911127402514,16.9279471500957,2056500060211
-96.6909607400991,16.927871459917,2056500060211
-96.6905178802274,16.9278664197587,2056500060211
-96.6902399797054,16.9278734496571,2056500060211
-96.6900714201061,16.9278834896658,2056500060211
-96.6897634197989,16.9279018497788,2056500060211
-96.6895912902512,16.9279232602923,2056500060211
-96.689467859699,16.9279367803362,2056500060211
-96.689127649608,16.9280680499683,2056500060211
-96.6887036603485,16.928246490208,2056500060211
-96.6878784503687,16.9282063103185,2056500060211
-96.6877542195632,16.9281445201153,2056500060211
-96.6876637696483,16.9280382602616,2056500060211
-96.687538909602,16.9280350600972,2056500060211
-96.6871977697959,16.9280263701038,2056500060211
-96.6871467999806,16.9281393203168,2056500060211
-96.6871163098262,16.9281236903148,2056500060211
-96.6867593996278,16.9279545699541,2056500060211
-96.6867095698156,16.9279203204267,2056500060211
-96.6862520002296,16.927847570051,2056500060211
-96.6858514200455,16.927669119649,2056500060211
-96.68580900003,16.9276806497795,2056500060211
-96.6857124303828,16.9277071699961,2056500060211
-96.6856866599791,16.9277421102504,2056500060211
-96.6853231104396,16.9276363399949,2056500060211
-96.6850406800687,16.9276328500224,2056500060211
-96.6848014003802,16.9276681702759,2056500060211
-96.6845645802864,16.9276625099634,2056500060211
-96.6843623699567,16.9276144902382,2056500060211
-96.6913848302247,16.9261973696611,2056500060226
-96.6913322295779,16.9261705199651,2056500060226
-96.6910747404031,16.9260864903206,2056500060226
-96.6905914199438,16.9259515801408,2056500060226
-96.6901608804275,16.9258163400251,2056500060226
-96.6897403199244,16.9256973696397,2056500060226
-96.6894520300343,16.925623339795,2056500060226
-96.6893096598602,16.9255854896759,2056500060226
-96.689345909797,16.9254607401724,2056500060226
-96.6894610500808,16.9246551497123,2056500060226
-96.6895192595674,16.9242061403626,2056500060226
-96.6897658597859,16.924218940393,2056500060226
-96.6899759099909,16.924234049766,2056500060226
-96.6904087403551,16.9242660898887,2056500060226
-96.6907313771464,16.9241838568252,2056500060226
-96.6907576901423,16.9241771498691,2056500060226
-96.6909055699044,16.9242694896564,2056500060226
-96.6912028599853,16.9233617401015,2056500060226
-96.6912055700444,16.923299980188,2056500060226
-96.6913161402183,16.9233515802126,2056500060226
-96.6915910598048,16.9234298003356,2056500060226
-96.6917291796811,16.923475719771,2056500060226
-96.6917922898536,16.9235200303999,2056500060226
-96.6918637400732,16.9235488496471,2056500060226
-96.6920992502929,16.9236222598494,2056500060226
-96.6919868696386,16.9244807213195,2056500060226
-96.6919633298719,16.9246605404412,2056500060226
-96.6919358545186,16.9246863404492,2056500060226
-96.6918989100714,16.9247210503339,2056500060226
-96.6917742547675,16.9263904297264,2056500060226
-96.6913848302247,16.9261973696611,2056500060226
-96.6895192595674,16.9242061403626,2056500060230
-96.6893604598779,16.9241975150472,2056500060230
-96.6895886195474,16.9231457403914,2056500060230
-96.6896439994241,16.9229792701077,2056500060230
-96.6898916799053,16.9227364603666,2056500060230
-96.690027680137,16.9226209196867,2056500060230
-96.690193829599,16.9223765998942,2056500060230
-96.6902439150192,16.9223029499643,2056500060230
-96.6908986196359,16.9226557501953,2056500060230
-96.6913108304679,16.9228778798044,2056500060230
-96.6915691499705,16.923017080144,2056500060230
-96.6917425197814,16.9228869097021,2056500060230
-96.6918878001236,16.9228109700073,2056500060230
-96.6919707795929,16.9228074595431,2056500060230
-96.6920022594488,16.9228066856657,2056500060230
-96.6920133101903,16.9227429198392,2056500060230
-96.6919715893179,16.9225586201986,2056500060230
-96.692041944921,16.9225379697307,2056500060230
-96.6921466392016,16.9225983206669,2056500060230
-96.6923261995774,16.9225694498208,2056500060230
-96.6924359403685,16.9225326800529,2056500060230
-96.6924826501745,16.9225323702818,2056500060230
-96.6925298495406,16.9225349701096,2056500060230
-96.6926687199131,16.9225199098073,2056500060230
-96.6927831098641,16.9224778002471,2056500060230
-96.692793839417,16.9223758006846,2056500060230
-96.692937090072,16.9223626096845,2056500060230
-96.6930514303696,16.9223583103776,2056500060230
-96.6930709804087,16.9222885798596,2056500060230
-96.6930911197582,16.9221708795762,2056500060230
-96.693101030423,16.9220989503315,2056500060230
-96.693113919606,16.922005249947,2056500060230
-96.6931350798817,16.921871199593,2056500060230
-96.6932869795712,16.9218318001949,2056500060230
-96.6933795399464,16.9217892899361,2056500060230
-96.6934555598208,16.9217341799148,2056500060230
-96.6935008299596,16.921682945586,2056500060230
-96.6936276851217,16.9215316503308,2056500060230
-96.6936914798934,16.9214433397616,2056500060230
-96.6937841797812,16.9213423597262,2056500060230
-96.6938325504024,16.9213018000519,2056500060230
-96.6938879601407,16.9212693700881,2056500060230
-96.693929939976,16.9212431301872,2056500060230
-96.6940014098185,16.9211855446617,2056500060230
-96.6940834598613,16.9211161297559,2056500060230
-96.6941198599712,16.9209726896292,2056500060230
-96.694143479788,16.9209124499422,2056500060230
-96.6942122500629,16.9207546799056,2056500060230
-96.6942530637479,16.9206609521172,2056500060230
-96.6942775194297,16.9206047896183,2056500060230
-96.6943431200918,16.9204538200465,2056500060230
-96.6944298802249,16.9202732800857,2056500060230
-96.6944572195607,16.920213349984,2056500060230
-96.694521980075,16.9202216004233,2056500060230
-96.6947385099239,16.9203367801071,2056500060230
-96.6949615296973,16.9204704802502,2056500060230
-96.6950843993591,16.9205914700291,2056500060230
-96.6951759104128,16.9206287699751,2056500060230
-96.6952985498269,16.9206470401835,2056500060230
-96.6954005800032,16.9206205697509,2056500060230
-96.6955120204132,16.9205445497589,2056500060230
-96.6955508596257,16.9207261499361,2056500060230
-96.6956104894018,16.9210049000842,2056500060230
-96.6957463499936,16.9213080503688,2056500060230
-96.6961305500764,16.921669879643,2056500060230
-96.6966740499388,16.9221817397702,2056500060230
-96.6966418897856,16.9222411402187,2056500060230
-96.6966251697321,16.9222720252794,2056500060230
-96.6964194798924,16.9226520802557,2056500060230
-96.6946726593189,16.9220540096166,2056500060230
-96.6945482902779,16.922504449782,2056500060230
-96.6944432848554,16.9229080797353,2056500060230
-96.6943880902122,16.9229442001867,2056500060230
-96.6943949996785,16.9230482003627,2056500060230
-96.6944221143333,16.9234858901542,2056500060230
-96.6944858903797,16.9239341400617,2056500060230
-96.6939470692122,16.9238919802925,2056500060230
-96.693723660258,16.9238672299559,2056500060230
-96.6936797699844,16.923918849755,2056500060230
-96.693557250301,16.9240014896786,2056500060230
-96.6934662801842,16.9240628551647,2056500060230
-96.6933575403625,16.9240350202378,2056500060230
-96.6933040593389,16.9240213155182,2056500060230
-96.6929528994584,16.9239023507812,2056500060230
-96.6925110595737,16.9237570495654,2056500060230
-96.6920992502929,16.9236222598494,2056500060230
-96.6918637400732,16.9235488496471,2056500060230
-96.6917922898536,16.9235200303999,2056500060230
-96.6917291796811,16.923475719771,2056500060230
-96.6915910598048,16.9234298003356,2056500060230
-96.6913161402183,16.9233515802126,2056500060230
-96.6912055700444,16.923299980188,2056500060230
-96.6912028599853,16.9233617401015,2056500060230
-96.6909055699044,16.9242694896564,2056500060230
-96.6907576901423,16.9241771498691,2056500060230
-96.6907313771464,16.9241838568252,2056500060230
-96.6904087403551,16.9242660898887,2056500060230
-96.6899759099909,16.924234049766,2056500060230
-96.6897658597859,16.924218940393,2056500060230
-96.6895192595674,16.9242061403626,2056500060230
-96.7056470803241,16.9288822302161,2056500060264
-96.7051324968774,16.9272972001192,2056500060264
-96.7055023499827,16.9269446498771,2056500060264
-96.7056622197321,16.926792259677,2056500060264
-96.7057675497089,16.9266918504241,2056500060264
-96.7058915197316,16.92657369027,2056500060264
-96.7063937500909,16.9260949402547,2056500060264
-96.7065544801228,16.9259417201033,2056500060264
-96.7069341498078,16.9260522902832,2056500060264
-96.707316170461,16.9261635500247,2056500060264
-96.7084453101079,16.9264923802353,2056500060264
-96.7083880299626,16.9266552803299,2056500060264
-96.7083096798892,16.92687807992,2056500060264
-96.7081549501587,16.9273180597757,2056500060264
-96.7081020001574,16.9274686202533,2056500060264
-96.7080285202382,16.9277210496639,2056500060264
-96.7079652501123,16.927938399612,2056500060264
-96.7079075495971,16.9281366000702,2056500060264
-96.7078694304445,16.9283400198473,2056500060264
-96.7078341198583,16.9285283397083,2056500060264
-96.7078012897364,16.9287034601476,2056500060264
-96.707785969865,16.928785230217,2056500060264
-96.7077277703998,16.9290957100285,2056500060264
-96.7061636300782,16.9291381404513,2056500060264
-96.7063548598976,16.9295364297383,2056500060264
-96.706576580029,16.9299982595555,2056500060264
-96.7067865496801,16.9304378203965,2056500060264
-96.7070037996108,16.9308880499304,2056500060264
-96.7074304603991,16.9308918599062,2056500060264
-96.7073315699892,16.9314681498639,2056500060264
-96.7073153395487,16.9315626599114,2056500060264
-96.7072930195597,16.9316150500227,2056500060264
-96.7072302296065,16.9317622901075,2056500060264
-96.707238460435,16.9318529500317,2056500060264
-96.7072658502112,16.9321540598208,2056500060264
-96.7062812199739,16.9317878303471,2056500060264
-96.7061613496321,16.9314389500418,2056500060264
-96.7067141799076,16.9313017703372,2056500060264
-96.706612980005,16.9310838804212,2056500060264
-96.7060074197161,16.929779950414,2056500060264
-96.7058185695622,16.9293672001014,2056500060264
-96.7056470803241,16.9288822302161,2056500060264
-96.7074230501277,16.9408340198471,2056500060279
-96.7074770500062,16.9405759403596,2056500060279
-96.7078022197942,16.9391517401867,2056500060279
-96.7078151912953,16.9390990025953,2056500060279
-96.7078776597028,16.9388450202629,2056500060279
-96.7078986799118,16.9387747202461,2056500060279
-96.707584920409,16.9387203700933,2056500060279
-96.7068505500587,16.9387148002616,2056500060279
-96.7067996002944,16.9386935703079,2056500060279
-96.7067130196413,16.9380598600114,2056500060279
-96.7068008303514,16.9380313197493,2056500060279
-96.7068657400778,16.9380038903969,2056500060279
-96.7070991396152,16.9379885702943,2056500060279
-96.707277260439,16.9381540302941,2056500060279
-96.7074116902679,16.9382521801645,2056500060279
-96.7076302196215,16.93827436979,2056500060279
-96.7079370203547,16.9383112799179,2056500060279
-96.7085340297776,16.9383023400948,2056500060279
